time, x, y, heading, vel_x, vel_y, vel_heading,
57.24, 6.06517, 0.927387, 2.73026, -0.303101, 0.127272, -0.683874, 
57.248, 6.06275, 0.928401, 2.7248, -0.302341, 0.126809, -0.682544, 
57.256, 6.06034, 0.929473, 2.72478, -0.301556, 0.133974, -0.0020448, 
57.264, 6.05792, 0.930545, 2.72479, -0.301579, 0.133975, 4.78918e-05, 
57.272, 6.05551, 0.931616, 2.72479, -0.301613, 0.133902, 5.12075e-05, 
57.28, 6.0531, 0.932687, 2.72479, -0.30164, 0.13384, 4.78489e-05, 
57.288, 6.05068, 0.933756, 2.72159, -0.301659, 0.133626, -0.399947, 
57.296, 6.04827, 0.934823, 2.71714, -0.301749, 0.133367, -0.556325, 
57.304, 6.04587, 0.935887, 2.71171, -0.300599, 0.133077, -0.67774, 
57.312, 6.04347, 0.936948, 2.7063, -0.299818, 0.13265, -0.676395, 
57.32, 6.04107, 0.938065, 2.70629, -0.299008, 0.139547, -0.00206787, 
57.328, 6.03868, 0.939181, 2.70629, -0.299038, 0.139555, 5.7159e-05, 
57.336, 6.03629, 0.940297, 2.70629, -0.299075, 0.139477, 5.89933e-05, 
57.344, 6.0339, 0.941412, 2.70629, -0.299106, 0.139412, 5.4273e-05, 
57.352, 6.0315, 0.942527, 2.70629, -0.29913, 0.13936, 4.82801e-05, 
57.36, 6.02911, 0.943642, 2.70629, -0.29915, 0.139318, 4.19031e-05, 
57.368, 6.02672, 0.944756, 2.70629, -0.299165, 0.139285, 3.56662e-05, 
57.376, 6.02432, 0.94587, 2.70629, -0.299177, 0.139258, 2.98708e-05, 
57.384, 6.02193, 0.946984, 2.70629, -0.299187, 0.139237, 2.4672e-05, 
57.392, 6.01954, 0.948098, 2.70629, -0.299195, 0.13922, 2.01297e-05, 
57.4, 6.01714, 0.949212, 2.70629, -0.299201, 0.139207, 1.62433e-05, 
57.408, 6.01475, 0.950325, 2.70629, -0.299206, 0.139196, 1.29757e-05, 
57.416, 6.01236, 0.951439, 2.70629, -0.29921, 0.139188, 1.02702e-05, 
57.424, 6.00996, 0.952552, 2.70629, -0.299213, 0.139181, 8.06086e-06, 
57.432, 6.00757, 0.953665, 2.70629, -0.299216, 0.139176, 6.28024e-06, 
57.44, 6.00517, 0.954779, 2.70629, -0.299218, 0.139172, 4.86337e-06, 
57.448, 6.00278, 0.955892, 2.70629, -0.299219, 0.139168, 3.75042e-06, 
57.456, 6.00039, 0.957006, 2.70629, -0.29922, 0.139166, 2.88794e-06, 
57.464, 5.99799, 0.958119, 2.70629, -0.299221, 0.139164, 2.22927e-06, 
57.472, 5.9956, 0.959232, 2.70629, -0.299222, 0.139162, 1.73443e-06, 
57.48, 5.99321, 0.960345, 2.70629, -0.299223, 0.139161, 1.3697e-06, 
57.488, 5.99081, 0.961459, 2.70629, -0.299223, 0.13916, 1.10703e-06, 
57.496, 5.98842, 0.962572, 2.70629, -0.299224, 0.139159, 9.23376e-07, 
57.504, 5.98602, 0.963685, 2.70629, -0.299224, 0.139158, 8.00004e-07, 
57.512, 5.98364, 0.964712, 2.70391, -0.298339, 0.128371, -0.297148, 
57.52, 5.98133, 0.965734, 2.70092, -0.288444, 0.127762, -0.373639, 
57.528, 5.97912, 0.966737, 2.6976, -0.276304, 0.125361, -0.415562, 
57.536, 5.97692, 0.967719, 2.69425, -0.274652, 0.122728, -0.418898, 
57.544, 5.97473, 0.968692, 2.69094, -0.274394, 0.121635, -0.413665, 
57.552, 5.97254, 0.969661, 2.68764, -0.273926, 0.121147, -0.412919, 
57.56, 5.97035, 0.970628, 2.68434, -0.273468, 0.12084, -0.412195, 
57.568, 5.96816, 0.971593, 2.68105, -0.273014, 0.120593, -0.411471, 
57.576, 5.96599, 0.972555, 2.67773, -0.272322, 0.120315, -0.415079, 
57.584, 5.96381, 0.973515, 2.67441, -0.271862, 0.120032, -0.414362, 
57.592, 5.96164, 0.974474, 2.6711, -0.271403, 0.119761, -0.413624, 
57.6, 5.95947, 0.975434, 2.6678, -0.270943, 0.120082, -0.412906, 
57.608, 5.95731, 0.976405, 2.6645, -0.270496, 0.121389, -0.411927, 
57.616, 5.95515, 0.977387, 2.66121, -0.270033, 0.122705, -0.41119, 
57.624, 5.95299, 0.978379, 2.65793, -0.269569, 0.124016, -0.410454, 
57.632, 5.95084, 0.979382, 2.65465, -0.269103, 0.125323, -0.409722, 
57.64, 5.94869, 0.980392, 2.65134, -0.268353, 0.126283, -0.414091, 
57.648, 5.94655, 0.981413, 2.64803, -0.267875, 0.127585, -0.413381, 
57.656, 5.94441, 0.982444, 2.64473, -0.267397, 0.1289, -0.412634, 
57.664, 5.94227, 0.983486, 2.64144, -0.266918, 0.130212, -0.411889, 
57.672, 5.94014, 0.98454, 2.63818, -0.266654, 0.131771, -0.40723, 
57.68, 5.93801, 0.985604, 2.63493, -0.266178, 0.13307, -0.406476, 
57.688, 5.93589, 0.986679, 2.63168, -0.265699, 0.134351, -0.405753, 
57.696, 5.93376, 0.987764, 2.62844, -0.265217, 0.135629, -0.405031, 
57.704, 5.93147, 0.989062, 2.62843, -0.287177, 0.162258, -0.000923616, 
57.712, 5.92917, 0.990361, 2.62843, -0.287292, 0.162341, 5.42981e-05, 
57.72, 5.92687, 0.991659, 2.62843, -0.287344, 0.162285, 5.15729e-05, 
57.728, 5.92457, 0.992957, 2.62843, -0.28738, 0.162232, 4.61235e-05, 
57.736, 5.92229, 0.994159, 2.62576, -0.284982, 0.150187, -0.334036, 
57.744, 5.92011, 0.995351, 2.62273, -0.272284, 0.149116, -0.378417, 
57.752, 5.918, 0.996522, 2.61949, -0.263928, 0.146346, -0.40606, 
57.76, 5.91589, 0.997676, 2.61624, -0.263312, 0.144194, -0.405492, 
57.768, 5.91379, 0.998822, 2.61299, -0.262707, 0.143273, -0.405977, 
57.776, 5.9117, 0.999964, 2.60975, -0.262188, 0.142758, -0.405257, 
57.784, 5.9096, 1.00112, 2.60652, -0.261677, 0.143891, -0.404577, 
57.792, 5.90751, 1.00228, 2.60328, -0.261167, 0.145172, -0.403849, 
57.8, 5.90543, 1.00345, 2.60007, -0.260727, 0.146521, -0.401888, 
57.808, 5.90334, 1.00463, 2.59686, -0.26022, 0.147793, -0.401154, 
57.816, 5.90127, 1.00582, 2.59366, -0.259712, 0.149056, -0.40043, 
57.824, 5.89919, 1.00703, 2.59046, -0.259204, 0.150313, -0.399709, 
57.832, 5.89712, 1.00824, 2.5873, -0.258893, 0.151756, -0.395378, 
57.84, 5.89505, 1.00946, 2.58414, -0.258388, 0.152999, -0.394648, 
57.848, 5.89299, 1.0107, 2.58099, -0.25788, 0.154226, -0.393945, 
57.856, 5.89093, 1.01194, 2.57784, -0.25737, 0.155449, -0.393243, 
57.864, 5.88888, 1.01319, 2.57467, -0.256661, 0.156491, -0.396115, 
57.872, 5.88683, 1.01446, 2.57151, -0.256142, 0.157712, -0.395426, 
57.88, 5.88479, 1.01573, 2.56835, -0.255622, 0.15894, -0.394712, 
57.888, 5.88274, 1.01701, 2.5652, -0.255101, 0.160164, -0.393999, 
57.896, 5.88071, 1.0183, 2.56205, -0.254567, 0.161374, -0.393505, 
57.904, 5.87868, 1.0196, 2.55891, -0.254043, 0.16259, -0.392795, 
57.912, 5.87665, 1.02091, 2.55577, -0.253518, 0.163804, -0.392085, 
57.92, 5.87462, 1.02223, 2.55264, -0.252991, 0.165013, -0.391377, 
57.928, 5.87243, 1.0237, 2.55263, -0.274065, 0.183606, -0.000792812, 
57.936, 5.87024, 1.02517, 2.55264, -0.274183, 0.18362, 5.3394e-05, 
57.944, 5.86804, 1.02664, 2.55264, -0.274237, 0.183566, 5.08359e-05, 
57.952, 5.86585, 1.0281, 2.55264, -0.274275, 0.183518, 4.57621e-05, 
57.96, 5.86371, 1.02952, 2.55001, -0.267942, 0.176473, -0.328809, 
57.968, 5.86167, 1.03089, 2.54701, -0.254676, 0.171169, -0.37498, 
57.976, 5.85965, 1.03224, 2.54396, -0.252117, 0.168688, -0.381337, 
57.984, 5.85764, 1.03359, 2.54091, -0.251523, 0.169772, -0.380797, 
57.992, 5.85563, 1.03496, 2.53783, -0.250701, 0.170767, -0.384898, 
58, 5.85363, 1.03634, 2.53476, -0.250149, 0.171955, -0.384232, 
58.008, 5.85164, 1.03772, 2.53169, -0.249604, 0.173145, -0.383539, 
58.016, 5.84964, 1.03911, 2.52862, -0.249062, 0.174327, -0.382849, 
58.024, 5.84766, 1.04052, 2.52556, -0.248494, 0.175267, -0.383038, 
58.032, 5.84567, 1.04193, 2.5225, -0.247951, 0.176039, -0.383035, 
58.04, 5.84369, 1.04334, 2.51942, -0.247911, 0.176805, -0.384259, 
58.048, 5.8417, 1.04476, 2.51634, -0.248007, 0.177571, -0.385817, 
58.056, 5.83972, 1.04619, 2.51322, -0.248018, 0.178275, -0.388961, 
58.064, 5.83774, 1.04762, 2.5101, -0.248099, 0.179045, -0.390511, 
58.072, 5.83575, 1.04906, 2.50696, -0.248165, 0.179815, -0.392028, 
58.08, 5.83376, 1.0505, 2.50382, -0.24822, 0.180586, -0.393529, 
58.088, 5.83178, 1.05195, 2.50069, -0.248314, 0.181532, -0.390591, 
58.096, 5.82979, 1.05341, 2.49755, -0.248393, 0.182298, -0.391984, 
58.104, 5.8278, 1.05488, 2.49441, -0.248488, 0.183063, -0.39342, 
58.112, 5.82581, 1.05635, 2.49125, -0.248513, 0.183828, -0.39486, 
58.12, 5.82372, 1.05795, 2.49124, -0.262302, 0.200113, -0.000842372, 
58.128, 5.82162, 1.05955, 2.49124, -0.262405, 0.200095, -2.98625e-05, 
58.136, 5.81952, 1.06115, 2.49124, -0.262459, 0.200043, -1.68433e-05, 
58.144, 5.81742, 1.06275, 2.49124, -0.262499, 0.199997, -9.35529e-06, 
58.152, 5.81532, 1.06435, 2.49124, -0.262529, 0.199959, -4.75437e-06, 
58.16, 5.81322, 1.06595, 2.49124, -0.262551, 0.199927, -2.11214e-06, 
58.168, 5.81112, 1.06755, 2.49124, -0.262569, 0.199902, -7.44959e-07, 
58.176, 5.80902, 1.06915, 2.49124, -0.262583, 0.199882, -1.67369e-07, 
58.184, 5.80691, 1.07075, 2.49124, -0.262595, 0.199866, -4.80818e-08, 
58.192, 5.80481, 1.07235, 2.49124, -0.262603, 0.199853, -1.69082e-07, 
58.2, 5.80271, 1.07394, 2.49124, -0.262611, 0.199842, -3.92403e-07, 
58.208, 5.80061, 1.07554, 2.49124, -0.262616, 0.199834, -6.35059e-07, 
58.216, 5.79851, 1.07714, 2.49124, -0.262621, 0.199828, -8.5086e-07, 
58.224, 5.79641, 1.07874, 2.49124, -0.262624, 0.199823, -1.01755e-06, 
58.232, 5.79431, 1.08034, 2.49124, -0.262627, 0.199819, -1.12789e-06, 
58.24, 5.79221, 1.08194, 2.49124, -0.262629, 0.199816, -1.18356e-06, 
58.248, 5.79011, 1.08354, 2.49124, -0.262631, 0.199813, -1.19107e-06, 
58.256, 5.78801, 1.08513, 2.49124, -0.262632, 0.199811, -1.15915e-06, 
58.264, 5.78591, 1.08673, 2.49124, -0.262633, 0.19981, -1.09708e-06, 
58.272, 5.7838, 1.08833, 2.49124, -0.262634, 0.199808, -1.01369e-06, 
58.28, 5.7817, 1.08993, 2.49124, -0.262635, 0.199807, -9.16833e-07, 
58.288, 5.7796, 1.09153, 2.49124, -0.262635, 0.199807, -8.13161e-07, 
58.296, 5.7775, 1.09313, 2.49124, -0.262636, 0.199806, -7.08049e-07, 
58.304, 5.7754, 1.09472, 2.49124, -0.262636, 0.199806, -6.05673e-07, 
58.312, 5.7733, 1.09632, 2.49124, -0.262636, 0.199805, -5.09124e-07, 
58.32, 5.7712, 1.09792, 2.49124, -0.262637, 0.199805, -4.20559e-07, 
58.328, 5.7691, 1.09952, 2.49124, -0.262637, 0.199805, -3.41358e-07, 
58.336, 5.767, 1.10112, 2.49124, -0.262637, 0.199805, -2.72269e-07, 
58.344, 5.76489, 1.10272, 2.49124, -0.262637, 0.199804, -2.1355e-07, 
58.352, 5.76279, 1.10432, 2.49124, -0.262637, 0.199804, -1.65082e-07, 
58.36, 5.76069, 1.10591, 2.49124, -0.262637, 0.199804, -1.26473e-07, 
58.368, 5.75859, 1.10751, 2.49124, -0.262637, 0.199804, -9.71411e-08, 
58.376, 5.75649, 1.10911, 2.49124, -0.262637, 0.199804, -7.63805e-08, 
58.384, 5.75439, 1.11071, 2.49124, -0.262637, 0.199804, -6.34172e-08, 
58.392, 5.75229, 1.11231, 2.49124, -0.262637, 0.199804, -5.74483e-08, 
58.4, 5.75019, 1.11391, 2.49124, -0.262637, 0.199804, -5.76733e-08, 
58.408, 5.74808, 1.11559, 2.49653, -0.263919, 0.21098, 0.661547, 
58.416, 5.74578, 1.11728, 2.5034, -0.286286, 0.211033, 0.858175, 
58.424, 5.74338, 1.11907, 2.51082, -0.301079, 0.223606, 0.927387, 
58.432, 5.74096, 1.12087, 2.5183, -0.302308, 0.224571, 0.935048, 
58.44, 5.7385, 1.12264, 2.52566, -0.307112, 0.222002, 0.920263, 
58.448, 5.73601, 1.1244, 2.53296, -0.311915, 0.219635, 0.912764, 
58.456, 5.7335, 1.12615, 2.54029, -0.313603, 0.219293, 0.916209, 
58.464, 5.73098, 1.12791, 2.54765, -0.315226, 0.219345, 0.920335, 
58.472, 5.72867, 1.12943, 2.54935, -0.287655, 0.189612, 0.212012, 
58.48, 5.72648, 1.13089, 2.54936, -0.274405, 0.183522, 0.000906574, 
