time, light, accx, accy, accz,
384.576, 1, -0.0316878, 0.0652525, 9.7971, 
384.608, 1, 0.0655449, 0.0595506, 9.85251, 
384.64, 1, -0.0281169, 0.00975878, 9.82356, 
384.672, 1, 0.0149601, -0.0701357, 9.81464, 
384.704, 1, 0.0264616, -0.0861323, 9.77866, 
384.736, 1, 0.01129, 0.0528332, 9.80015, 
384.768, 1, 0.0173432, -0.0504592, 9.82363, 
384.8, 1, -0.00963004, -0.0188166, 9.79412, 
384.832, 1, -0.0382414, -0.0179851, 9.79124, 
384.864, 1, 0.0183389, -0.0647712, 9.74226, 
384.896, 1, 0.031703, 0.0279278, 9.78767, 
384.928, 1, 0.0461025, -0.0197321, 9.85605, 
384.96, 1, 0.0218783, -0.0542967, 9.80891, 
384.992, 1, -0.0401423, -0.00233497, 9.76894, 
385.024, 1, 0.0623772, -0.0250616, 9.83607, 
385.056, 1, 0.0167587, -0.0403014, 9.88444, 
385.088, 1, -0.00981499, -0.0324008, 9.7684, 
385.12, 1, 0.0463508, 0.0247121, 9.78831, 
385.152, 1, 0.080719, 0.000663343, 9.82287, 
385.184, 1, -0.0512963, 0.02202, 9.77607, 
385.216, 1, 0.0327996, -0.0305637, 9.78024, 
385.248, 1, -0.0389693, -0.0508689, 9.85893, 
385.28, 1, -0.0171798, -0.0235109, 9.87366, 
385.312, 1, 0.0015561, 0.0240235, 9.77973, 
385.344, 1, 0.0450664, -0.052074, 9.78307, 
385.376, 1, -0.00919298, 0.0477832, 9.77625, 
385.408, 1, -0.00799395, 0.030429, 9.82157, 
385.44, 1, 0.0446062, 0.0213904, 9.86812, 
385.472, 1, -0.0818797, 0.0321988, 9.87067, 
385.504, 1, -0.0342984, -0.0103558, 9.88225, 
385.536, 1, -0.0315414, 0.0225236, 9.75751, 
385.568, 1, 0.000258276, -0.0253335, 9.81966, 
385.6, 1, -0.00445805, 0.0664607, 9.82155, 
385.632, 1, 0.00640877, -0.00203396, 9.81212, 
385.664, 1, 0.0162783, -0.00425124, 9.89625, 
385.696, 1, -0.0268003, 0.0327145, 9.90691, 
385.728, 1, 0.105062, -0.0645901, 9.8041, 
385.76, 1, 0.00464462, 0.00729337, 9.87203, 
385.792, 1, 0.0520556, 0.0360201, 9.8147, 
385.824, 1, -0.0346655, 0.00603439, 9.8664, 
385.856, 1, -0.0158569, -0.00474702, 9.84728, 
385.888, 1, -0.00206925, -0.00973496, 9.80925, 
385.92, 1, 0.00909083, -0.0475313, 9.78172, 
385.952, 1, -0.0613565, -0.0557721, 9.81784, 
385.984, 1, 0.0165472, -0.0364048, 9.84262, 
386.016, 1, 0.0118412, 0.00694781, 9.79762, 
386.048, 1, -0.00181452, -0.045242, 9.85192, 
386.08, 1, -0.0231078, -0.0243145, 9.89214, 
386.112, 1, -0.0424941, 0.0256745, 9.80079, 
386.144, 1, -0.00270209, 0.0502942, 9.77878, 
386.176, 1, -0.0379384, 0.104005, 9.76289, 
386.208, 1, 0.0134958, -0.000338349, 9.83518, 
386.24, 1, 0.0828777, -0.059596, 9.81281, 
386.272, 1, 0.0862244, -0.0993582, 9.77644, 
386.304, 1, 0.0306629, 0.0824879, 9.79257, 
386.336, 1, 0.0145161, -0.0108539, 9.7769, 
386.368, 1, -0.0315336, 0.015983, 9.81127, 
386.4, 1, -0.0419072, 0.0303704, 9.74357, 
386.432, 1, -0.0321739, 0.0737798, 9.72607, 
386.464, 1, 0.0380776, 0.0391805, 9.74781, 
386.496, 1, -0.0524337, 0.00824864, 9.87374, 
386.528, 1, -0.0901976, -0.10372, 9.84156, 
386.56, 1, -0.0348492, -0.00877921, 9.76464, 
386.592, 1, -0.0119471, 0.0124997, 9.83822, 
386.624, 1, -0.0570287, 0.0766741, 9.81314, 
386.656, 1, -0.00445769, -0.00137756, 9.79733, 
386.688, 1, -0.0451586, 0.0810766, 9.74577, 
386.72, 1, 0.073544, -0.0386235, 9.80665, 
386.752, 1, 0.00616815, -0.00807011, 9.86871, 
386.784, 1, -0.0523899, -0.0528948, 9.76524, 
386.816, 1, 0.00383276, 0.0151522, 9.75931, 
386.848, 1, 0.0103221, -0.0152486, 9.74594, 
386.88, 1, -0.00975584, 0.0209461, 9.82185, 
386.912, 1, -0.0608124, 0.0376118, 9.8293, 
386.944, 1, -0.019952, 0.0364358, 9.82864, 
386.976, 1, 0.0032284, -0.0219946, 9.7789, 
387.008, 1, 0.054496, 0.0675631, 9.85772, 
387.04, 1, -0.0831552, -0.0142851, 9.8269, 
387.072, 1, -0.129688, -0.0337599, 9.82155, 
387.104, 1, 0.0657134, -0.0296187, 9.77516, 
387.136, 1, 0.085624, 0.00986318, 9.80921, 
387.168, 1, 0.0417842, -0.0113432, 9.74717, 
387.2, 1, 0.041374, -0.0149104, 9.84278, 
387.232, 1, -0.00800434, -0.0367181, 9.86053, 
387.264, 1, 0.019488, -0.014251, 9.82034, 
387.296, 1, 0.0677261, 0.0220943, 9.73141, 
387.328, 1, 0.00354899, -0.0132851, 9.78884, 
387.36, 1, -0.0527049, 0.0181132, 9.74231, 
387.392, 1, -0.0347187, -0.0595241, 9.81291, 
387.424, 1, 0.0598606, -0.0504378, 9.72772, 
387.456, 1, 0.00992812, 0.0337871, 9.78651, 
387.488, 1, 0.00808399, 0.00962993, 9.74986, 
387.52, 1, 0.0638274, -0.0820609, 9.85554, 
387.552, 1, -0.0421254, -0.0156165, 9.74892, 
387.584, 1, -0.0644079, 0.0419839, 9.80613, 
387.616, 1, -0.00581942, -0.0170708, 9.77826, 
387.648, 1, 0.0171107, -0.0230462, 9.77096, 
387.68, 1, -0.0526818, 0.0496396, 9.86588, 
387.712, 1, 0.00307115, -0.0584376, 9.74623, 
387.744, 1, 0.0362444, 0.0219263, 9.74489, 
387.776, 1, -0.0930792, -0.0521871, 9.88077, 
387.808, 1, -0.0482402, -0.0496747, 9.87701, 
387.84, 1, 0.027066, -0.0644924, 9.81676, 
387.872, 1, 0.0366502, 0.127618, 9.79649, 
387.904, 1, 0.00495842, 0.0103485, 9.79494, 
387.936, 1, -0.0355566, 0.0336005, 9.8244, 
387.968, 1, -0.123609, 0.0147461, 9.84958, 
388, 1, -0.0316474, 0.0772024, 9.71426, 
388.032, 1, 0.084105, 0.142231, 9.81733, 
388.064, 1, -0.00265934, -0.0739447, 9.7473, 
388.096, 1, -0.0490402, -0.0631414, 9.77538, 
388.128, 1, -0.0134784, -0.0055686, 9.82754, 
388.16, 1, 0.0488757, -0.0145654, 9.81017, 
388.192, 1, -0.0051788, -0.0834441, 9.85093, 
388.224, 1, 0.0332945, 0.0250065, 9.79572, 
388.256, 1, 0.0865863, 0.0857098, 9.77462, 
388.288, 1, -0.0413619, 0.0126623, 9.84294, 
388.32, 1, -0.0950758, -0.00801654, 9.82583, 
388.352, 1, 0.0588601, 0.0667111, 9.91244, 
388.384, 1, 0.0344181, 0.0265257, 9.84511, 
388.416, 1, 0.1392, 0.110028, 9.81324, 
388.448, 1, -0.0272612, 0.0250748, 9.93169, 
388.48, 1, -0.0241705, 0.0260643, 9.8821, 
388.512, 1, -0.0630065, -0.0512005, 9.78271, 
388.544, 1, -0.0536353, -0.0768446, 9.78748, 
388.576, 1, -0.0376899, 0.0592988, 9.81627, 
388.608, 1, -0.0464141, -0.0244907, 9.77022, 
388.64, 1, 0.025622, -0.0119802, 9.74701, 
388.672, 1, 0.0728526, -0.0212141, 9.7241, 
388.704, 1, 0.0133742, -0.139452, 9.86948, 
388.736, 1, 0.0208709, 0.0694637, 9.77637, 
388.768, 1, 0.0498842, -0.0548091, 9.91761, 
388.8, 1, 0.0271689, 0.0487522, 9.81803, 
388.832, 1, -0.0316637, -0.0325955, 9.79115, 
388.864, 1, -0.0942001, -0.0248589, 9.86685, 
388.896, 1, 0.0142866, 0.0605415, 9.81364, 
388.928, 1, -0.0722057, 0.0116777, 9.73952, 
388.96, 1, -0.0318929, -0.0341117, 9.74287, 
388.992, 1, -0.108986, -0.0543225, 9.79088, 
389.024, 1, 0.0424372, -0.0027701, 9.85765, 
389.056, 1, 0.0116051, -0.0228319, 9.7769, 
389.088, 1, -0.0602326, 0.0514826, 9.89456, 
389.12, 1, -0.0183747, -0.0881669, 9.90219, 
389.152, 1, 0.0324731, -0.00616643, 9.81617, 
389.184, 1, 0.0109488, -0.0135936, 9.73428, 
389.216, 1, 0.0673493, -0.0567908, 9.83128, 
389.248, 1, -0.0669701, -0.0545434, 9.79123, 
389.28, 1, -0.0367493, 0.131487, 9.73, 
389.312, 1, 0.0303213, 0.0405959, 9.75248, 
389.344, 1, -0.00692418, -0.0744891, 9.83534, 
389.376, 1, -0.00535082, 0.0288476, 9.8321, 
389.408, 1, -0.0650749, -0.00929572, 9.78765, 
389.44, 1, 0.019821, 0.0613642, 9.82808, 
389.472, 1, 0.0567486, -0.0329305, 9.83351, 
389.504, 1, -0.00248606, 0.112926, 9.79389, 
389.536, 1, -0.0690748, 0.0508899, 9.76048, 
389.568, 1, -0.0529636, 0.12695, 9.81296, 
389.6, 1, 0.121582, 0.0210055, 9.80471, 
389.632, 1, 0.073619, 0.0466829, 9.8303, 
389.664, 1, -0.0602225, -0.00299417, 9.68993, 
389.696, 1, -0.0631511, -0.00918687, 9.7792, 
389.728, 1, -0.00712492, -0.0326138, 9.80655, 
389.76, 1, -0.0201735, 0.0130227, 9.75894, 
389.792, 1, 0.0525181, 0.0624905, 9.77561, 
389.824, 1, -0.0256512, 0.0542961, 9.86943, 
389.856, 1, 0.0141559, 0.0330639, 9.75152, 
389.888, 1, -0.0453749, -0.047422, 9.74999, 
389.92, 1, 0.0209747, 0.0376928, 9.77234, 
389.952, 1, 0.0500101, -0.0251511, 9.7527, 
389.984, 1, -0.0142353, 0.0793798, 9.83006, 
390.016, 1, -0.0408757, 0.0415356, 9.79846, 
390.048, 1, 0.0149827, -0.0693621, 9.85077, 
390.08, 1, -0.0255763, 0.00926944, 9.80682, 
390.112, 1, -0.0294602, -0.0749529, 9.73112, 
390.144, 1, -0.0931455, 0.0298132, 9.89448, 
390.176, 1, 0.0102694, -0.00922226, 9.83994, 
390.208, 1, -0.00944056, 0.0156067, 9.81364, 
390.24, 1, -0.110452, -0.0104745, 9.77576, 
390.272, 1, 0.0552154, 0.0648039, 9.78525, 
390.304, 1, 0.0466656, 0.0891676, 9.77948, 
390.336, 1, 0.113614, 0.0290708, 9.80166, 
390.368, 1, 0.0235694, 0.0189631, 9.71082, 
390.4, 1, -0.0229488, 0.0115602, 9.80063, 
390.432, 1, -0.00337084, 0.0127222, 9.81532, 
390.464, 1, -0.0400709, -0.0485728, 9.81675, 
390.496, 1, -0.0217928, 0.0380997, 9.68877, 
390.528, 1, 0.00947108, 0.00595035, 9.84235, 
390.56, 1, 0.0478405, -0.0200882, 9.8037, 
390.592, 1, -0.00154342, -0.0194444, 9.75077, 
390.624, 1, -0.0140303, 0.031549, 9.86533, 
390.656, 1, 0.0298814, 0.111961, 9.79229, 
390.688, 1, 0.0832939, -0.0623431, 9.76051, 
390.72, 1, -0.0565546, -0.00532328, 9.84075, 
390.752, 1, 0.00434119, 0.101335, 9.79278, 
390.784, 1, 0.0216498, 0.0443221, 9.69189, 
390.816, 1, -0.0238562, 0.00664145, 9.74567, 
390.848, 1, 0.0879977, 0.0111871, 9.74959, 
390.88, 1, -0.0417301, -0.0120308, 9.86221, 
390.912, 1, 0.073216, -0.000665478, 9.75214, 
390.944, 1, -0.0352775, 0.0355571, 9.96186, 
390.976, 1, 0.0371823, 0.102964, 9.83015, 
391.008, 1, 0.0415429, -0.0100325, 9.8104, 
391.04, 1, 0.0406475, 0.0202155, 9.91146, 
391.072, 1, 0.040072, 0.0335152, 9.7352, 
391.104, 1, 0.0177927, -0.0171361, 9.87136, 
391.136, 1, 0.0155657, -0.0199704, 9.76206, 
391.168, 1, 0.00902291, 0.0609755, 9.86971, 
391.2, 1, -0.0234113, -0.0591796, 9.73104, 
391.232, 1, -0.0230227, 0.0133997, 9.75807, 
391.264, 1, -0.158684, -0.0712596, 9.80899, 
391.296, 1, 0.0183183, 0.0312656, 9.76954, 
391.328, 1, 0.0172504, 0.0577193, 9.83479, 
391.36, 1, 0.0407558, -0.0259452, 9.8389, 
391.392, 1, 0.0120744, -0.013129, 9.849, 
391.424, 1, 0.000974675, 0.0336418, 9.9069, 
391.456, 1, 0.0221933, 0.00291921, 9.76592, 
391.488, 1, 0.0359962, 0.0683439, 9.73638, 
391.52, 1, -0.0133319, 0.0152567, 9.88266, 
391.552, 1, -0.0744245, 0.0451839, 9.85666, 
391.584, 1, -0.0391173, 0.0913693, 9.77053, 
391.616, 1, -0.0105458, -0.0552939, 9.87366, 
391.648, 1, 0.0147177, 0.0386934, 9.76874, 
391.68, 1, 0.0180463, -0.0590917, 9.7165, 
391.712, 1, 0.0579528, 0.0512912, 9.81131, 
391.744, 1, -0.00301679, -0.00119903, 9.78223, 
391.776, 1, -0.0644899, 0.0429421, 9.86332, 
391.808, 1, -0.129432, 0.070689, 9.83644, 
391.84, 1, 0.0204416, 0.000246305, 9.80148, 
391.872, 1, 0.104064, 0.0696944, 9.87249, 
391.904, 1, 0.0265312, -0.109939, 9.7923, 
391.936, 1, -0.0698586, 0.00802105, 9.85858, 
391.968, 1, -0.00962509, 0.0238021, 9.87813, 
392, 1, -0.00632494, 0.0225591, 9.87799, 
392.032, 1, 0.00222308, -0.0793262, 9.84488, 
392.064, 1, 0.00200272, -0.0293949, 9.82015, 
392.096, 1, -0.0851348, 0.0522958, 9.77442, 
392.128, 1, -0.0159073, 0.0347584, 9.81807, 
392.16, 1, 0.0380889, -0.0303816, 9.82744, 
392.192, 1, -0.00839461, 0.000199836, 9.8371, 
392.224, 1, 0.0131986, -0.0562599, 9.68561, 
392.256, 1, 0.0684939, 0.0233472, 9.83736, 
392.288, 1, -0.0839441, -0.0472684, 9.74228, 
392.32, 1, -0.0460208, 0.064207, 9.87868, 
392.352, 1, 0.0315785, 0.0770954, 9.87162, 
392.384, 1, -0.0329414, 0.0223441, 9.8934, 
392.416, 1, 0.0762803, 0.00239878, 9.77302, 
392.448, 1, -0.0294416, -0.114959, 9.73726, 
392.48, 1, -0.0491844, -0.0372348, 9.76567, 
392.512, 1, -0.07503, 0.0313924, 9.84847, 
392.544, 1, -0.0707946, -0.0238215, 9.74811, 
392.576, 1, 0.020623, 0.037164, 9.73428, 
392.608, 1, -0.00294134, 0.0263867, 9.79795, 
392.64, 1, 0.0319826, -0.00360856, 9.86258, 
392.672, 1, 0.10359, 0.0426652, 9.8204, 
392.704, 1, 0.0171767, -0.0231908, 9.78499, 
392.736, 1, -0.00768829, 0.0247923, 9.80415, 
392.768, 1, 0.00471562, -0.123883, 9.81065, 
392.8, 1, 0.0881605, -0.0364266, 9.82669, 
392.832, 1, -0.0254768, 0.00116426, 9.87965, 
392.864, 1, 0.0365416, -0.0116995, 9.76246, 
392.896, 1, 0.0454464, 0.0874052, 9.79056, 
392.928, 1, 0.0535401, 0.0203477, 9.87263, 
392.96, 1, 0.0780437, 0.0607325, 9.73622, 
392.992, 1, 0.0259962, 0.0697363, 9.79186, 
393.024, 1, -0.00818864, 0.00288688, 9.81715, 
393.056, 1, 0.00871286, 0.024073, 9.8415, 
393.088, 1, -0.0287804, 0.0213165, 9.76965, 
393.12, 1, -0.0831723, -0.0341175, 9.78829, 
393.152, 1, 0.0123852, -0.0160775, 9.79839, 
393.184, 1, 0.0285508, -0.0322233, 9.83135, 
393.216, 1, -0.0399396, -0.03179, 9.82723, 
393.248, 1, 0.081008, 0.0255117, 9.85427, 
393.28, 1, -0.0603445, 0.0194929, 9.79024, 
393.312, 1, 0.0199109, 0.0143511, 9.87651, 
393.344, 1, -0.0981217, -0.00353356, 9.82866, 
393.376, 1, -0.0223271, 0.0990854, 9.86927, 
393.408, 1, -0.0219112, -0.106283, 9.78983, 
393.44, 1, 0.0111982, -0.0280387, 9.91598, 
393.472, 1, 0.00229322, 0.0314692, 9.82253, 
393.504, 1, -0.0430499, 0.0234237, 9.78357, 
393.536, 1, -0.00260559, 0.0166263, 9.7941, 
393.568, 1, -0.0154176, 0.0418065, 9.85462, 
393.6, 1, 0.119162, 0.0501633, 9.92976, 
393.632, 1, -0.00360278, -0.0602408, 9.77213, 
393.664, 1, -0.0255443, -0.00643944, 9.79509, 
393.696, 1, -0.0606638, -0.0764451, 9.84556, 
393.728, 1, 0.012784, 0.00635356, 9.83241, 
393.76, 1, 0.0352086, 0.071866, 9.85379, 
393.792, 1, 0.0477345, -0.0358762, 9.80198, 
393.824, 1, -0.0202373, 0.0185873, 9.72361, 
393.856, 1, -0.0205508, -0.0963252, 9.81873, 
393.888, 1, -0.0302211, -0.060289, 9.85981, 
393.92, 1, 0.0667397, -0.0414384, 9.77616, 
393.952, 1, -0.0651269, -0.0314571, 9.84251, 
393.984, 1, -0.0445948, 0.0189265, 9.83098, 
394.016, 1, 0.0230255, -0.0027649, 9.77573, 
394.048, 1, -0.00439512, -0.0607049, 9.84586, 
394.08, 1, -0.00201461, -0.0441075, 9.83523, 
394.112, 1, 0.0262949, -0.0375796, 9.82576, 
394.144, 1, -0.020572, 0.0519647, 9.74932, 
394.176, 1, -0.0378035, -0.0130071, 9.81456, 
394.208, 1, -0.0069654, 0.0415991, 9.7599, 
394.24, 1, -0.0307241, -0.0230282, 9.81775, 
394.272, 1, 0.054745, 0.0420934, 9.72893, 
394.304, 1, -0.0181165, 0.025935, 9.79558, 
394.336, 1, -0.0459108, 0.00657001, 9.82329, 
394.368, 1, 0.0310732, -0.0379813, 9.76699, 
394.4, 1, -0.00813248, -0.0930308, 9.75806, 
394.432, 1, 0.0479643, 0.0379007, 9.84637, 
394.464, 1, -0.0516897, -0.0842969, 9.83153, 
394.496, 1, 0.00440649, 0.0683708, 9.79988, 
394.528, 1, 0.0748026, -0.0234301, 9.74535, 
394.56, 1, -0.0331136, -0.0305831, 9.88133, 
394.592, 1, -0.107687, -0.0495666, 9.83227, 
394.624, 1, 0.0334019, 0.0343604, 9.72544, 
394.656, 1, 0.0608758, 0.0182201, 9.80944, 
394.688, 1, 0.109216, -0.0750417, 9.84201, 
394.72, 1, -0.05082, 0.0403857, 9.78952, 
394.752, 1, -0.0349386, -0.00165386, 9.7808, 
394.784, 1, 0.000492697, 0.0240005, 9.77069, 
394.816, 1, 0.0289753, -0.00424712, 9.7918, 
394.848, 1, -0.0431741, -0.00820836, 9.85939, 
394.88, 1, 0.00542941, -0.029934, 9.79706, 
394.912, 1, -0.0273525, -0.0116839, 9.72071, 
394.944, 1, 0.0539566, -0.0134042, 9.82025, 
394.976, 1, -0.0196273, -0.0756356, 9.88268, 
395.008, 1, -0.0616926, -0.00154215, 9.79501, 
395.04, 1, -0.09189, -0.0242102, 9.82356, 
395.072, 1, 0.0129226, 0.0621684, 9.79763, 
395.104, 1, -0.0412697, 0.0651119, 9.79768, 
395.136, 1, -0.0460651, -0.00878699, 9.76813, 
395.168, 1, 0.0618835, -0.0106226, 9.75905, 
395.2, 1, 0.0246908, -0.107455, 9.78372, 
395.232, 1, 0.0432552, -0.00827542, 9.86047, 
395.264, 1, -0.00548191, 0.00507988, 9.90434, 
395.296, 1, -0.0196747, 0.0104859, 9.86388, 
395.328, 1, -0.0438787, 0.0228604, 9.86824, 
395.36, 1, -0.0431818, -0.0618356, 9.81035, 
395.392, 1, 0.0580595, 0.0258593, 9.82919, 
395.424, 1, 0.0764946, 0.0526743, 9.77235, 
395.456, 1, -0.0149293, 0.0255953, 9.81531, 
395.488, 1, -0.00355989, -0.0822839, 9.8312, 
395.52, 1, 0.0195516, 0.0484688, 9.73494, 
395.552, 1, -0.0583993, 0.0764331, 9.80163, 
395.584, 1, -0.0167005, -0.0109916, 9.7495, 
395.616, 1, 0.00928696, 0.0952465, 9.76989, 
395.648, 1, -0.0886512, -0.0177645, 9.84091, 
395.68, 1, 0.0773187, -0.00875394, 9.7748, 
395.712, 1, -0.06783, -0.0515853, 9.7429, 
395.744, 1, -0.0157353, -0.0157498, 9.81617, 
395.776, 1, 0.04762, -0.0531123, 9.74902, 
395.808, 1, -0.0204725, 0.00312587, 9.81527, 
395.84, 1, -0.0249066, -0.0159, 9.78923, 
395.872, 1, 0.0179895, -0.0332373, 9.82687, 
395.904, 1, 0.065774, -0.0276409, 9.86978, 
395.936, 1, -0.00503468, 0.00944752, 9.77079, 
395.968, 1, 0.0216559, 0.0582196, 9.81278, 
396, 1, -0.0927211, 0.00621169, 9.74118, 
396.032, 1, -0.000632241, -0.0170413, 9.87397, 
396.064, 1, 0.0718269, 0.00703468, 9.75673, 
396.096, 1, -0.0598637, -0.00106615, 9.85567, 
396.128, 1, -0.0494991, 0.0339181, 9.81756, 
396.16, 1, 0.0280675, 0.00526769, 9.84595, 
396.192, 1, -0.0680595, -0.00833478, 9.79406, 
396.224, 1, 0.0248514, 0.0388506, 9.87006, 
396.256, 1, 0.00376302, 0.055329, 9.83508, 
396.288, 1, 0.0720479, -0.0441759, 9.84201, 
396.32, 1, -0.0464876, 0.0771294, 9.92399, 
396.352, 1, 0.0104791, 0.0515286, 9.8495, 
396.384, 1, -0.0783556, -0.0281612, 9.87921, 
396.416, 1, 0.0901052, -0.142241, 9.8002, 
396.448, 1, -0.0775597, 0.0388356, 9.86979, 
396.48, 1, 0.0374953, -0.0247702, 9.82282, 
396.512, 1, -0.0452098, 0.0140749, 9.83869, 
396.544, 1, -0.0418206, 0.00146902, 9.87305, 
396.576, 1, 0.0709706, -0.039402, 9.78954, 
396.608, 1, 0.0122671, 0.0542242, 9.79987, 
396.64, 1, 0.00697363, -0.00581399, 9.84562, 
396.672, 1, -0.0713189, -0.0463683, 9.83381, 
396.704, 1, 0.0104583, 0.063914, 9.89621, 
396.736, 1, 0.0126205, -0.0171473, 9.76154, 
396.768, 1, -0.0577175, -0.0595251, 9.7725, 
396.8, 1, -0.0576563, 0.0383034, 9.87634, 
396.832, 1, -0.0869548, -0.0851715, 9.77879, 
396.864, 1, -0.0145265, 0.0011734, 9.87462, 
396.896, 1, -0.0401785, -0.00892721, 9.84876, 
396.928, 1, 0.0405657, -0.00189871, 9.87538, 
396.96, 1, 0.0298563, 0.0132049, 9.81178, 
396.992, 1, -0.0618398, 0.00729852, 9.82009, 
397.024, 1, -0.0213954, 0.0786986, 9.85961, 
397.056, 1, 0.00138526, 0.0537435, 9.86141, 
397.088, 1, -0.0194163, 0.0491262, 9.8188, 
397.12, 1, 0.0237468, 0.0922008, 9.82233, 
397.152, 1, 0.0417416, 0.0171772, 9.87279, 
397.184, 1, -0.0109373, 0.0232726, 9.76478, 
397.216, 1, 0.00255484, 0.00509436, 9.81997, 
397.248, 1, -0.0243087, -0.00210908, 9.75134, 
397.28, 1, 0.0493432, 0.065453, 9.80002, 
397.312, 1, -0.0797704, 0.0525926, 9.84753, 
397.344, 1, 0.00621641, -0.00984517, 9.85384, 
397.376, 1, -0.117181, 0.0361367, 9.77056, 
397.408, 1, -0.0158691, 0.0133294, 9.74017, 
397.44, 1, 0.00156018, 0.00990874, 9.82544, 
397.472, 1, 0.0897685, -0.0281492, 9.81396, 
397.504, 1, -0.0125053, -0.0830099, 9.82429, 
397.536, 1, 0.0468993, 0.0258609, 9.70733, 
397.568, 1, -0.00238737, -0.0179823, 9.7948, 
397.6, 1, 0.0365589, 0.0500466, 9.72525, 
397.632, 1, -0.000138916, 0.0360876, 9.88012, 
397.664, 1, 0.0543231, -0.00728826, 9.8752, 
397.696, 1, -0.0145791, 0.00232874, 9.84786, 
397.728, 1, 0.101619, 0.0109153, 9.85932, 
397.76, 1, 0.00909941, 0.0468591, 9.84867, 
397.792, 1, 0.0825108, -0.0159533, 9.86522, 
397.824, 1, 0.0855974, -0.0212997, 9.84227, 
397.856, 1, 0.0571718, -0.0237601, 9.84569, 
397.888, 1, 0.0238926, -0.0114351, 9.78282, 
397.92, 1, 0.0338577, 0.0503189, 9.84319, 
397.952, 1, -0.016316, 0.0553914, 9.75927, 
397.984, 1, -0.0537491, 0.0256403, 9.80983, 
398.016, 1, 0.0121971, -0.0215053, 9.7859, 
398.048, 1, 0.0349363, 0.0517393, 9.84, 
398.08, 1, -0.0706909, 0.0543873, 9.7514, 
398.112, 1, 0.0252023, 0.0484957, 9.72197, 
398.144, 1, 0.0175718, 0.0646447, 9.88088, 
398.176, 1, -0.0613152, -0.0470363, 9.78397, 
398.208, 1, -0.0350838, -0.0233952, 9.81415, 
398.24, 1, -0.0241901, 0.0298526, 9.79834, 
398.272, 1, 0.0717233, 0.0557828, 9.86775, 
398.304, 1, -0.0521038, 0.0400117, 9.86827, 
398.336, 1, -0.0267667, 0.0219201, 9.7383, 
398.368, 1, -0.00742239, -0.0763796, 9.82555, 
398.4, 1, -0.000734514, 0.0148723, 9.88334, 
398.432, 1, -0.0122887, 0.0153828, 9.68744, 
398.464, 1, -0.0136168, 0.0642415, 9.75596, 
398.496, 1, -0.103068, 0.00529869, 9.79247, 
398.528, 1, 0.0223991, -0.0562819, 9.82647, 
398.56, 1, 0.0703846, -0.0252641, 9.826, 
398.592, 1, -0.0187705, -0.0343888, 9.86667, 
398.624, 1, 0.0220365, -0.0213844, 9.80136, 
398.656, 1, 0.00975214, -0.00358328, 9.74654, 
398.688, 1, -0.0153368, -0.0729591, 9.81585, 
398.72, 1, -0.0414588, -0.0269691, 9.84325, 
398.752, 1, -0.0207588, 0.0194234, 9.8567, 
398.784, 1, 0.0173882, 0.0455692, 9.86019, 
398.816, 1, -0.0648223, 0.0280529, 9.88363, 
398.848, 1, -0.00131941, -0.0745173, 9.76768, 
398.88, 1, 0.0179516, -0.00452471, 9.77198, 
398.912, 1, -0.0700217, 0.0507516, 9.74604, 
398.944, 1, -0.036633, -0.11789, 9.75541, 
398.976, 1, 0.023249, -0.053211, 9.82618, 
399.008, 1, 0.0462449, 0.0444272, 9.80633, 
399.04, 1, -0.0683772, -0.0369778, 9.79181, 
399.072, 1, -0.0494954, -0.0013746, 9.84989, 
399.104, 1, -0.0334487, 0.0218364, 9.76649, 
399.136, 1, -0.0358138, -0.00942502, 9.88755, 
399.168, 1, -0.0402157, 0.0289069, 9.79719, 
399.2, 1, -0.0392244, -0.0268315, 9.84432, 
399.232, 1, 0.0627358, 0.106652, 9.9305, 
399.264, 1, -0.109634, 0.0959832, 9.78013, 
399.296, 1, 0.0518841, -0.107137, 9.83157, 
399.328, 1, -0.0204372, -0.0642689, 9.79977, 
399.36, 1, 0.10738, 0.0296067, 9.77606, 
399.392, 1, 0.0798709, -0.0440483, 9.79987, 
399.424, 1, -0.0639711, 0.080495, 9.89568, 
399.456, 1, -0.0781182, -0.056243, 9.88682, 
399.488, 1, -0.000377383, -0.0301917, 9.91618, 
399.52, 1, 0.0124595, -0.0179746, 9.86561, 
399.552, 1, -0.00339861, -0.0691915, 9.86809, 
399.584, 1, -0.0807277, -0.0297805, 9.90412, 
399.616, 1, 0.0499695, 0.0225326, 9.80241, 
399.648, 1, -0.00073434, 0.0462512, 9.89158, 
399.68, 1, 0.0380347, 0.010186, 9.75252, 
399.712, 1, 0.0305321, 0.048885, 9.79952, 
399.744, 1, 0.0336592, 0.0164213, 9.84582, 
399.776, 1, -0.000948241, 0.0824922, 9.82292, 
399.808, 1, -0.021747, 0.0837417, 9.89067, 
399.84, 1, -0.0670932, -0.117379, 9.86319, 
399.872, 1, 0.117149, -0.04535, 9.87036, 
399.904, 1, 0.0180253, 0.00153631, 9.81854, 
399.936, 1, -0.0252422, 0.0453166, 9.83987, 
399.968, 1, 0.0550646, -0.0126794, 9.84134, 
400, 1, 0.0418934, -0.051032, 9.74044, 
400.032, 1, 0.05465, -0.0318214, 9.8246, 
400.064, 1, -0.0295858, 0.0077294, 9.79179, 
400.096, 1, 0.0486521, 0.0754575, 9.7824, 
